transactions_101-004-39183559-001 10
TICKET;TRANSACTION DATE;TRANSACTION TYPE;DETAILS;INSTRUMENT;PRICE;UNITS;DIRECTION;SPREAD COST;STOP LOSS;GUARANTEED STOP LOSS;TAKE PROFIT;TRAILING STOP;FINANCING;COMMISSION;GSL FEE;GSL PREMIUM;CONVERSION RATE;PL;AMOUNT;BALANCE
1546;2026-06-21 18:45:13 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;51.00;Buy;;;;;;;;;;;;;
1547;2026-06-21 18:45:13 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4204.26000;51.00;Buy;11.9754;;;;;0.00000;0.0000;0.0000;;0.7650;-441.40690;;102939.29
1548;2026-06-21 18:59:08 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1549;2026-06-21 18:59:08 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4198.33000;15.00;Sell;3.0091;;;;;0.00000;0.0000;0.0000;;;0.00000;;102939.29
1550;2026-06-21 19:02:46 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Sell;;;;;;;;;;;;;
1551;2026-06-21 19:02:46 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4199.98000;16.00;Sell;4.1782;;;;;0.00000;0.0000;0.0000;;;0.00000;;102939.29
1552;2026-06-21 19:57:06 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;31.00;Buy;;;;;;;;;;;;;
1553;2026-06-21 19:57:06 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4190.11000;31.00;Buy;8.4599;;;;;0.00000;0.0000;0.0000;;0.7505;211.05010;;103150.34
1554;2026-06-21 20:07:10 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Sell;;;;;;;;;;;;;
1555;2026-06-21 20:07:10 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4191.85000;16.00;Sell;4.3068;;;;;0.00000;0.0000;0.0000;;;0.00000;;103150.34
1556;2026-06-21 20:21:51 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;22.00;Sell;;;;;;;;;;;;;
1557;2026-06-21 20:21:51 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4193.56000;22.00;Sell;5.7487;;;;;0.00000;0.0000;0.0000;;;0.00000;;103150.34
1558;2026-06-21 20:50:13 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;24.00;Sell;;;;;;;;;;;;;
1559;2026-06-21 20:50:13 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4195.23000;24.00;Sell;4.6329;;;;;0.00000;0.0000;0.0000;;;0.00000;;103150.34
1560;2026-06-21 21:04:50 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;62.00;Buy;;;;;;;;;;;;;
1561;2026-06-21 21:04:50 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4202.58000;62.00;Buy;16.6504;;;;;0.00000;0.0000;0.0000;;0.7641;-417.57270;;102732.77
1562;2026-06-22 17:08:03 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Sell;;;;;;;;;;;;;
1563;2026-06-22 17:08:03 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4131.22000;8.00;Sell;1.9944;;;;;0.00000;0.0000;0.0000;;;0.00000;;102732.77
1564;2026-06-22 20:01:58 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;8.00;Buy;;;;;;;;;;;;;
1565;2026-06-22 20:01:58 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4096.47000;8.00;Buy;2.4189;;;;;0.00000;0.0000;0.0000;;0.7483;208.04060;;102940.81
1566;2026-06-22 20:21:49 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1567;2026-06-22 20:21:49 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4098.11000;11.00;Sell;2.6614;;;;;0.00000;0.0000;0.0000;;;0.00000;;102940.81
1568;2026-06-22 20:32:53 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1569;2026-06-22 20:32:53 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4100.44000;14.00;Sell;4.5551;;;;;0.00000;0.0000;0.0000;;;0.00000;;102940.81
1570;2026-06-22 20:35:10 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1571;2026-06-22 20:35:10 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4102.50000;15.00;Sell;4.2566;;;;;0.00000;0.0000;0.0000;;;0.00000;;102940.81
1572;2026-06-22 21:20:51 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;40.00;Buy;;;;;;;;;;;;;
1573;2026-06-22 21:20:51 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4115.10000;40.00;Buy;11.1974;;;;;0.00000;0.0000;0.0000;;0.7641;-444.06890;;102496.74
1574;2026-06-22 22:43:02 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Sell;;;;;;;;;;;;;
1575;2026-06-22 22:43:02 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4125.09000;17.00;Sell;3.8580;;;;;0.00000;0.0000;0.0000;;;0.00000;;102496.74
1576;2026-06-22 22:43:36 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Sell;;;;;;;;;;;;;
1577;2026-06-22 22:43:36 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4126.32000;17.00;Sell;4.2439;;;;;0.00000;0.0000;0.0000;;;0.00000;;102496.74
1578;2026-06-22 23:13:27 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1579;2026-06-22 23:13:27 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4128.25000;14.00;Sell;3.4937;;;;;0.00000;0.0000;0.0000;;;0.00000;;102496.74
1580;2026-06-22 23:43:16 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;48.00;Buy;;;;;;;;;;;;;
1581;2026-06-22 23:43:16 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4120.71000;48.00;Buy;12.7118;;;;;0.00000;0.0000;0.0000;;0.7491;206.29250;;102703.03
1582;2026-06-22 23:52:19 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1583;2026-06-22 23:52:19 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4120.76000;13.00;Sell;1.8204;;;;;0.00000;0.0000;0.0000;;;0.00000;;102703.03
1584;2026-06-22 23:53:11 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1585;2026-06-22 23:53:11 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4123.11000;13.00;Sell;3.1979;;;;;0.00000;0.0000;0.0000;;;0.00000;;102703.03
1586;2026-06-22 23:57:50 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1587;2026-06-22 23:57:50 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4125.96000;14.00;Sell;3.3386;;;;;0.00000;0.0000;0.0000;;;0.00000;;102703.03
1588;2026-06-23 00:13:25 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;40.00;Buy;;;;;;;;;;;;;
1589;2026-06-23 00:13:25 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4115.24000;40.00;Buy;9.0797;;;;;0.00000;0.0000;0.0000;;0.7491;242.81360;;102945.85
1590;2026-06-23 00:32:01 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1591;2026-06-23 00:32:01 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4116.76000;11.00;Sell;2.6214;;;;;0.00000;0.0000;0.0000;;;0.00000;;102945.85
1592;2026-06-23 00:34:04 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1593;2026-06-23 00:34:04 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4119.97000;12.00;Sell;2.4057;;;;;0.00000;0.0000;0.0000;;;0.00000;;102945.85
1594;2026-06-23 00:39:13 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1595;2026-06-23 00:39:13 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4122.15000;13.00;Sell;2.6063;;;;;0.00000;0.0000;0.0000;;;0.00000;;102945.85
1596;2026-06-23 01:00:28 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;36.00;Buy;;;;;;;;;;;;;
1597;2026-06-23 01:00:28 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4111.82000;36.00;Buy;9.4010;;;;;0.00000;0.0000;0.0000;;0.7494;214.63880;;103160.48
1598;2026-06-23 01:08:10 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1599;2026-06-23 01:08:10 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4116.29000;11.00;Sell;3.0794;;;;;0.00000;0.0000;0.0000;;;0.00000;;103160.48
1600;2026-06-23 01:26:43 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1601;2026-06-23 01:26:43 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4118.83000;12.00;Sell;2.2705;;;;;0.00000;0.0000;0.0000;;;0.00000;;103160.48
1602;2026-06-23 01:35:27 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Sell;;;;;;;;;;;;;
1603;2026-06-23 01:35:27 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4122.52000;8.00;Sell;2.4214;;;;;0.00000;0.0000;0.0000;;;0.00000;;103160.48
1604;2026-06-23 01:51:16 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;31.00;Buy;;;;;;;;;;;;;
1605;2026-06-23 01:51:16 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4136.72000;31.00;Buy;8.0912;;;;;0.00000;0.0000;0.0000;;0.7641;-422.55700;;102737.93
1606;2026-06-23 02:27:30 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Sell;;;;;;;;;;;;;
1607;2026-06-23 02:27:30 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4132.29000;9.00;Sell;1.9085;;;;;0.00000;0.0000;0.0000;;;0.00000;;102737.93
1608;2026-06-23 03:05:04 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1609;2026-06-23 03:05:04 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4134.41000;12.00;Sell;3.2734;;;;;0.00000;0.0000;0.0000;;;0.00000;;102737.93
1610;2026-06-23 03:39:30 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1611;2026-06-23 03:39:30 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4136.09000;14.00;Sell;2.9185;;;;;0.00000;0.0000;0.0000;;;0.00000;;102737.93
1612;2026-06-23 06:06:38 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;35.00;Buy;;;;;;;;;;;;;
1613;2026-06-23 06:06:38 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4126.68000;35.00;Buy;8.0946;;;;;0.00000;0.0000;0.0000;;0.7507;206.43170;;102944.36
1614;2026-06-23 07:23:27 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;24.00;Sell;;;;;;;;;;;;;
1615;2026-06-23 07:23:27 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4120.32000;24.00;Sell;5.8201;;;;;0.00000;0.0000;0.0000;;;0.00000;;102944.36
1616;2026-06-23 07:23:54 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;24.00;Sell;;;;;;;;;;;;;
1617;2026-06-23 07:23:54 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4121.46000;24.00;Sell;6.3653;;;;;0.00000;0.0000;0.0000;;;0.00000;;102944.36
1618;2026-06-23 07:30:19 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;23.00;Sell;;;;;;;;;;;;;
1619;2026-06-23 07:30:19 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4122.72000;23.00;Sell;4.8788;;;;;0.00000;0.0000;0.0000;;;0.00000;;102944.36
1620;2026-06-23 07:52:11 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;71.00;Buy;;;;;;;;;;;;;
1621;2026-06-23 07:52:11 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4117.61000;71.00;Buy;12.1049;;;;;0.00000;0.0000;0.0000;;0.7502;206.27360;;103150.63
1622;2026-06-23 17:03:06 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;20.00;Sell;;;;;;;;;;;;;
1623;2026-06-23 17:03:06 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4062.93000;20.00;Sell;4.5476;;;;;0.00000;0.0000;0.0000;;;0.00000;;103150.63
1624;2026-06-23 17:08:28 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;19.00;Sell;;;;;;;;;;;;;
1625;2026-06-23 17:08:28 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4064.55000;19.00;Sell;5.1834;;;;;0.00000;0.0000;0.0000;;;0.00000;;103150.63
1626;2026-06-23 17:09:45 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Sell;;;;;;;;;;;;;
1627;2026-06-23 17:09:45 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4069.73000;18.00;Sell;2.3186;;;;;0.00000;0.0000;0.0000;;;0.00000;;103150.63
1628;2026-06-23 17:30:05 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;57.00;Buy;;;;;;;;;;;;;
1629;2026-06-23 17:30:05 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4075.42000;57.00;Buy;11.8791;;;;;0.00000;0.0000;0.0000;;0.7654;-427.67410;;102722.96
1630;2026-06-23 19:03:04 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1631;2026-06-23 19:03:04 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4085.74000;11.00;Sell;3.0042;;;;;0.00000;0.0000;0.0000;;;0.00000;;102722.96
1632;2026-06-23 19:04:40 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1633;2026-06-23 19:04:40 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4088.16000;12.00;Sell;2.7763;;;;;0.00000;0.0000;0.0000;;;0.00000;;102722.96
1634;2026-06-23 19:08:18 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1635;2026-06-23 19:08:18 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4090.17000;14.00;Sell;3.1855;;;;;0.00000;0.0000;0.0000;;;0.00000;;102722.96
1636;2026-06-23 19:35:16 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;37.00;Buy;;;;;;;;;;;;;
1637;2026-06-23 19:35:16 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4080.01000;37.00;Buy;10.6566;;;;;0.00000;0.0000;0.0000;;0.7504;227.41010;;102950.37
1638;2026-06-23 20:24:18 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Sell;;;;;;;;;;;;;
1639;2026-06-23 20:24:18 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4075.99000;17.00;Sell;4.9647;;;;;0.00000;0.0000;0.0000;;;0.00000;;102950.37
1640;2026-06-23 20:25:11 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Sell;;;;;;;;;;;;;
1641;2026-06-23 20:25:11 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4076.54000;16.00;Sell;4.1870;;;;;0.00000;0.0000;0.0000;;;0.00000;;102950.37
1642;2026-06-23 20:25:38 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Sell;;;;;;;;;;;;;
1643;2026-06-23 20:25:38 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4079.50000;16.00;Sell;2.8520;;;;;0.00000;0.0000;0.0000;;;0.00000;;102950.37
1644;2026-06-23 21:09:49 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;49.00;Buy;;;;;;;;;;;;;
1645;2026-06-23 21:09:49 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4071.02000;49.00;Buy;9.1042;;;;;0.00000;0.0000;0.0000;;0.7508;231.60780;;103181.98
1646;2026-06-23 22:34:00 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Sell;;;;;;;;;;;;;
1647;2026-06-23 22:34:00 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4062.17000;18.00;Sell;3.0775;;;;;0.00000;0.0000;0.0000;;;0.00000;;103181.98
1648;2026-06-23 22:42:32 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Sell;;;;;;;;;;;;;
1649;2026-06-23 22:42:32 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4063.59000;16.00;Sell;4.0728;;;;;0.00000;0.0000;0.0000;;;0.00000;;103181.98
1650;2026-06-23 22:43:40 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Sell;;;;;;;;;;;;;
1651;2026-06-23 22:43:40 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4066.16000;16.00;Sell;3.9497;;;;;0.00000;0.0000;0.0000;;;0.00000;;103181.98
1652;2026-06-23 22:54:22 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;50.00;Buy;;;;;;;;;;;;;
1653;2026-06-23 22:54:22 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4058.37000;50.00;Buy;12.1594;;;;;0.00000;0.0000;0.0000;;0.7524;208.07500;;103390.05
1654;2026-06-23 23:30:49 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Sell;;;;;;;;;;;;;
1655;2026-06-23 23:30:49 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4046.08000;9.00;Sell;1.6413;;;;;0.00000;0.0000;0.0000;;;0.00000;;103390.05
1656;2026-06-23 23:37:48 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Sell;;;;;;;;;;;;;
1657;2026-06-23 23:37:48 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4048.67000;11.00;Sell;2.4230;;;;;0.00000;0.0000;0.0000;;;0.00000;;103390.05
1658;2026-06-23 23:38:57 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;10.00;Sell;;;;;;;;;;;;;
1659;2026-06-23 23:38:57 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4051.00000;10.00;Sell;2.6964;;;;;0.00000;0.0000;0.0000;;;0.00000;;103390.05
1660;2026-06-24 00:07:51 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;30.00;Buy;;;;;;;;;;;;;
1661;2026-06-24 00:07:51 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4038.40000;30.00;Buy;8.3208;;;;;0.00000;0.0000;0.0000;;0.7523;231.77420;;103621.83
1662;2026-06-24 00:11:40 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Sell;;;;;;;;;;;;;
1663;2026-06-24 00:11:40 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4042.49000;9.00;Sell;1.9829;;;;;0.00000;0.0000;0.0000;;;0.00000;;103621.83
1664;2026-06-24 00:38:07 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;9.00;Buy;;;;;;;;;;;;;
1665;2026-06-24 00:38:07 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4011.72000;9.00;Buy;1.9155;;;;;0.00000;0.0000;0.0000;;0.7525;208.39130;;103830.22
1666;2026-06-24 02:40:05 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Sell;;;;;;;;;;;;;
1667;2026-06-24 02:40:05 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4019.63000;8.00;Sell;2.2211;;;;;0.00000;0.0000;0.0000;;;0.00000;;103830.22
1668;2026-06-24 05:33:27 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;8.00;Buy;;;;;;;;;;;;;
1669;2026-06-24 05:33:27 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;3984.20000;8.00;Buy;2.1269;;;;;0.00000;0.0000;0.0000;;0.7520;213.14600;;104043.36
1670;2026-06-24 06:58:04 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Sell;;;;;;;;;;;;;
1671;2026-06-24 06:58:04 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3981.16000;15.00;Sell;3.8179;;;;;0.00000;0.0000;0.0000;;;0.00000;;104043.36
1672;2026-06-24 07:04:02 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1673;2026-06-24 07:04:02 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3983.28000;13.00;Sell;3.5550;;;;;0.00000;0.0000;0.0000;;;0.00000;;104043.36
1674;2026-06-24 07:30:17 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Sell;;;;;;;;;;;;;
1675;2026-06-24 07:30:17 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3985.00000;18.00;Sell;5.0607;;;;;0.00000;0.0000;0.0000;;;0.00000;;104043.36
1676;2026-06-24 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;34.44720;;;;;;;104077.81
;2026-06-24 09:00:00 -12;DAILY_FINANCING;Trade ID: 1671;XAU/USD;;;;;;;;;11.23280;;;;;;;
;2026-06-24 09:00:00 -12;DAILY_FINANCING;Trade ID: 1673;XAU/USD;;;;;;;;;9.73510;;;;;;;
;2026-06-24 09:00:00 -12;DAILY_FINANCING;Trade ID: 1675;XAU/USD;;;;;;;;;13.47930;;;;;;;
1677;2026-06-24 17:01:37 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;46.00;Buy;;;;;;;;;;;;;
1678;2026-06-24 17:01:37 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;3995.84000;46.00;Buy;11.8629;;;;;0.00000;0.0000;0.0000;;0.7661;-443.25560;;103634.55
1679;2026-06-24 17:18:42 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1680;2026-06-24 17:18:42 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3991.04000;14.00;Sell;4.7800;;;;;0.00000;0.0000;0.0000;;;0.00000;;103634.55
1681;2026-06-24 17:22:19 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1682;2026-06-24 17:22:19 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3993.03000;13.00;Sell;3.2550;;;;;0.00000;0.0000;0.0000;;;0.00000;;103634.55
1683;2026-06-24 17:25:32 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Sell;;;;;;;;;;;;;
1684;2026-06-24 17:25:32 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3995.98000;14.00;Sell;3.7707;;;;;0.00000;0.0000;0.0000;;;0.00000;;103634.55
1685;2026-06-24 17:38:36 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;41.00;Buy;;;;;;;;;;;;;
1686;2026-06-24 17:38:36 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;3984.79000;41.00;Buy;6.6880;;;;;0.00000;0.0000;0.0000;;0.7511;263.85280;;103898.41
1687;2026-06-24 18:06:56 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1688;2026-06-24 18:06:56 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3984.85000;12.00;Sell;3.0970;;;;;0.00000;0.0000;0.0000;;;0.00000;;103898.41
1689;2026-06-24 19:27:44 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1690;2026-06-24 19:27:44 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3987.52000;12.00;Sell;3.0507;;;;;0.00000;0.0000;0.0000;;;0.00000;;103898.41
1691;2026-06-24 19:44:37 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;24.00;Buy;;;;;;;;;;;;;
1692;2026-06-24 19:44:37 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;3974.45000;24.00;Buy;5.6460;;;;;0.00000;0.0000;0.0000;;0.7513;211.59150;;104110.00
1693;2026-06-24 20:49:04 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Sell;;;;;;;;;;;;;
1694;2026-06-24 20:49:04 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3992.31000;13.00;Sell;4.0896;;;;;0.00000;0.0000;0.0000;;;0.00000;;104110.00
1695;2026-06-24 21:04:30 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Sell;;;;;;;;;;;;;
1696;2026-06-24 21:04:30 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3994.93000;17.00;Sell;2.8350;;;;;0.00000;0.0000;0.0000;;;0.00000;;104110.00
1697;2026-06-24 21:05:14 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Sell;;;;;;;;;;;;;
1698;2026-06-24 21:05:14 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3996.13000;17.00;Sell;4.5748;;;;;0.00000;0.0000;0.0000;;;0.00000;;104110.00
1699;2026-06-24 21:36:57 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;47.00;Buy;;;;;;;;;;;;;
1700;2026-06-24 21:36:57 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;3988.14000;47.00;Buy;10.8672;;;;;0.00000;0.0000;0.0000;;0.7505;229.25790;;104339.26
1701;2026-06-24 21:41:02 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Sell;;;;;;;;;;;;;
1702;2026-06-24 21:41:02 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3990.82000;12.00;Sell;2.8206;;;;;0.00000;0.0000;0.0000;;;0.00000;;104339.26
1703;2026-06-24 21:56:44 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;22.00;Sell;;;;;;;;;;;;;
1704;2026-06-24 21:56:44 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;3992.04000;22.00;Sell;3.5867;;;;;0.00000;0.0000;0.0000;;;0.00000;;104339.26
